obsDate;name;openValue;closeValue;higherValue;lowerValue;volume;marketType;currency
01/07/2019;BTC;10796,931;10583,135;11206,440;10089,314;29378589324,445;0;1
01/07/2019;ETH;290,268;293,641;301,026;280,023;10292223947,836;0;1
01/07/2019;Facebook;195,210;193,000;195,280;191,930;14204690,000;1;1
01/07/2019;Google;1101,040;1100,000;1108,590;1095,330;1464449,000;1;1
01/07/2019;Microsoft;101,640;102,060;103,268;100,980;35567820,000;1;1
01/07/2019;Tesla;46,042;45,434;46,620;45,256;41189820,000;1;1
01/07/2019;XRP;0,396;0,407;0,418;0,390;1783852225,561;0;1
30/06/2019;ADA;0,090;0,082;0,091;0,082;161855807,030;0;1
30/06/2019;BTC;11931,991;10817,156;12178,383;10799,009;27256473494,471;0;1
30/06/2019;ETH;319,584;290,696;322,790;290,696;10303111000,422;0;1
30/06/2019;XRP;0,429;0,396;0,429;0,396;1570726856,166;0;1
29/06/2019;ADA;0,089;0,090;0,091;0,085;169271858,364;0;1
29/06/2019;BTC;12400,764;11959,371;12400,910;11508,378;29923961127,776;0;1
29/06/2019;ETH;311,284;320,059;322,044;294,754;10929374564,978;0;1
29/06/2019;XRP;0,428;0,429;0,430;0,406;1775096156,149;0;1
28/06/2019;ADA;0,086;0,089;0,090;0,085;195954056,128;0;1
28/06/2019;Apple;49,670;49,480;49,874;49,263;124442560,000;1;1
28/06/2019;BTC;11162,168;12407,332;12445,175;10914,495;35087757765,864;0;1
28/06/2019;ETH;294,143;311,226;313,032;292,940;11514656819,550;0;1
28/06/2019;Facebook;190,550;193,000;193,200;189,940;16378880,000;1;1
28/06/2019;Google;1077,230;1082,800;1082,800;1073,800;1683568,000;1;1
28/06/2019;Microsoft;134,570;133,960;134,600;133,156;30042970,000;1;1
28/06/2019;Tesla;44,198;44,692;45,034;44,160;34256920,000;1;1
28/06/2019;XRP;0,409;0,427;0,428;0,402;1974643650,965;0;1
27/06/2019;ADA;0,098;0,086;0,100;0,083;253512191,045;0;1
27/06/2019;Apple;50,073;49,935;50,393;49,893;83598880,000;1;1
27/06/2019;BTC;13017,125;11182,806;13311,144;10491,852;39977475222,631;0;1
27/06/2019;ETH;336,960;294,268;343,433;278,573;14038092502,552;0;1
27/06/2019;Facebook;189,880;189,500;189,950;188,270;11158980,000;1;1
27/06/2019;Google;1086,750;1076,630;1088,465;1075,850;1203914,000;1;1
27/06/2019;Microsoft;134,140;134,150;134,710;133,510;16557480,000;1;1
27/06/2019;Tesla;43,890;44,568;44,580;43,470;31698550,000;1;1
27/06/2019;XRP;0,468;0,409;0,471;0,395;3038678718,977;0;1
26/06/2019;ADA;0,096;0,097;0,107;0,096;340512938,925;0;1
26/06/2019;Apple;49,443;49,950;50,248;49,338;104270040,000;1;1
26/06/2019;BTC;11778,581;13016,232;13796,489;11755,598;45105733173,189;0;1
26/06/2019;ETH;317,993;336,753;361,399;315,955;16437084081,092;0;1
26/06/2019;Facebook;189,540;187,660;190,760;187,310;12808600,000;1;1
26/06/2019;Google;1091,000;1080,320;1095,120;1073,687;1734873,000;1;1
26/06/2019;Microsoft;134,350;133,930;135,740;133,600;23657750,000;1;1
26/06/2019;Tesla;44,062;43,854;45,446;43,620;42536040,000;1;1
26/06/2019;XRP;0,468;0,467;0,494;0,461;3581004665,108;0;1
25/06/2019;ADA;0,098;0,096;0,098;0,094;193143079,508;0;1
25/06/2019;Apple;49,608;48,893;49,815;48,823;84281320,000;1;1
25/06/2019;BTC;11007,202;11790,917;11790,917;11007,202;24879684533,046;0;1
25/06/2019;ETH;310,679;318,126;318,126;307,643;9641764965,190;0;1
25/06/2019;Facebook;192,880;188,840;193,140;188,130;16750310,000;1;1
25/06/2019;Google;1115,080;1087,580;1115,700;1084,600;1582217,000;1;1
25/06/2019;Microsoft;137,250;133,430;137,590;132,730;33327420,000;1;1
25/06/2019;Tesla;44,878;43,952;45,068;43,898;30910355,000;1;1
25/06/2019;XRP;0,471;0,468;0,474;0,459;1958460938,405;0;1
24/06/2019;ADA;0,097;0,098;0,099;0,094;135761450,659;0;1
24/06/2019;Apple;49,635;49,645;50,040;49,543;72881680,000;1;1
24/06/2019;BTC;10853,744;11011,102;11065,896;10610,428;19271652364,850;0;1
24/06/2019;ETH;307,722;310,425;312,329;299,560;8205712062,092;0;1
24/06/2019;Facebook;192,420;192,600;193,980;191,570;15508960,000;1;1
24/06/2019;Google;1120,000;1116,700;1123,570;1113,310;1211893,000;1;1
24/06/2019;Microsoft;137,000;137,780;138,400;137,000;20628840,000;1;1
24/06/2019;Tesla;44,648;44,728;45,172;44,204;28753855,000;1;1
24/06/2019;XRP;0,469;0,470;0,472;0,452;1641873590,811;0;1
23/06/2019;ADA;0,094;0,097;0,102;0,094;245604694,014;0;1
23/06/2019;BTC;10696,691;10855,371;11246,144;10556,096;20998326501,961;0;1
23/06/2019;ETH;309,417;307,828;318,566;305,765;8161062379,673;0;1
23/06/2019;XRP;0,475;0,468;0,488;0,465;2114801632,186;0;1
22/06/2019;ADA;0,090;0,094;0,098;0,089;243264334,691;0;1
22/06/2019;BTC;10175,924;10701,691;11157,346;10107,035;29995204860,638;0;1
22/06/2019;ETH;295,115;309,380;315,190;294,728;10613731254,570;0;1
22/06/2019;XRP;0,444;0,475;0,505;0,443;3641363867,055;0;1
21/06/2019;ADA;0,087;0,090;0,091;0,087;124230175,112;0;1
21/06/2019;Apple;49,700;49,695;50,213;49,538;191202360,000;1;1
21/06/2019;BTC;9525,075;10144,557;10144,557;9525,075;20624008643,439;0;1
21/06/2019;ETH;271,743;294,910;295,303;271,743;9331694139,576;0;1
21/06/2019;Facebook;188,750;191,140;192,000;188,750;22751160,000;1;1
21/06/2019;Google;1109,860;1125,370;1126,570;1109,720;2538872,000;1;1
21/06/2019;Microsoft;136,580;136,970;137,730;136,460;36727890,000;1;1
21/06/2019;Tesla;43,244;44,372;44,436;43,100;41010390,000;1;1
21/06/2019;XRP;0,430;0,443;0,446;0,430;1546835769,367;0;1
20/06/2019;ADA;0,090;0,087;0,090;0,086;159470236,545;0;1
20/06/2019;Apple;50,093;49,865;50,153;49,508;86055960,000;1;1
20/06/2019;BTC;9273,061;9527,160;9594,420;9232,484;17846823783,902;0;1
20/06/2019;ETH;269,408;271,695;274,074;265,500;6408981097,055;0;1
20/06/2019;Facebook;190,950;189,530;191,160;187,640;14635740,000;1;1
20/06/2019;Google;1121,700;1113,200;1122,720;1107,000;1200908,000;1;1
20/06/2019;Microsoft;137,450;136,950;137,660;135,720;33042590,000;1;1
20/06/2019;Tesla;44,600;43,924;45,380;43,270;59317300,000;1;1
20/06/2019;XRP;0,437;0,430;0,437;0,424;1296288449,120;0;1
19/06/2019;ADA;0,089;0,090;0,092;0,089;114753636,583;0;1
19/06/2019;Apple;49,920;49,468;49,970;49,328;84496960,000;1;1
19/06/2019;BTC;9078,728;9273,522;9299,621;9070,396;15546809946,029;0;1
19/06/2019;ETH;265,057;269,432;270,333;264,755;5516510947,083;0;1
19/06/2019;Facebook;187,000;187,480;188,100;184,550;21417090,000;1;1
19/06/2019;Google;1107,240;1104,510;1109,430;1096,030;1336015,000;1;1
19/06/2019;Microsoft;135,000;135,690;135,930;133,810;23744440,000;1;1
19/06/2019;Tesla;45,022;45,286;45,554;44,212;32875675,000;1;1
19/06/2019;XRP;0,429;0,437;0,438;0,426;1150637870,322;0;1
18/06/2019;ADA;0,094;0,089;0,094;0,089;146225452,507;0;1
18/06/2019;Apple;49,013;49,613;50,073;48,803;106204000,000;1;1
18/06/2019;BTC;9335,467;9081,763;9348,374;9004,902;15848210535,501;0;1
18/06/2019;ETH;274,320;265,052;274,320;263,144;6205242503,803;0;1
18/06/2019;Facebook;194,000;188,470;194,530;187,280;37571350,000;1;1
18/06/2019;Google;1111,500;1105,240;1118,780;1100,790;1726312,000;1;1
18/06/2019;Microsoft;134,190;135,160;135,240;133,570;25934460,000;1;1
18/06/2019;Tesla;45,744;44,948;46,948;44,512;63578950,000;1;1
18/06/2019;XRP;0,448;0,429;0,454;0,424;1832910177,327;0;1
17/06/2019;ADA;0,092;0,094;0,094;0,092;158000946,681;0;1
17/06/2019;Apple;48,225;48,473;48,740;48,043;58676560,000;1;1
17/06/2019;BTC;8988,924;9320,352;9416,407;8988,924;15562951918,834;0;1
17/06/2019;ETH;269,091;274,351;275,443;268,354;6009795781,120;0;1
17/06/2019;Facebook;185,010;189,010;189,500;184,411;29459880,000;1;1
17/06/2019;Google;1089,100;1093,890;1101,280;1088,000;988491,000;1;1
17/06/2019;Microsoft;132,630;132,850;133,730;132,530;14517790,000;1;1
17/06/2019;Tesla;43,096;45,006;45,400;42,854;61584000,000;1;1
17/06/2019;XRP;0,427;0,448;0,459;0,427;1979014572,613;0;1
16/06/2019;ADA;0,092;0,092;0,094;0,091;197578316,725;0;1
16/06/2019;BTC;8841,441;8994,488;9335,867;8814,556;23348550310,967;0;1
16/06/2019;ETH;268,901;269,223;278,143;265,535;9676746452,617;0;1
16/06/2019;XRP;0,411;0,428;0,439;0,408;1981370152,300;0;1
15/06/2019;ADA;0,091;0,092;0,093;0,090;159441139,219;0;1
15/06/2019;BTC;8689,746;8838,375;8859,127;8618,396;18371033226,454;0;1
15/06/2019;ETH;263,934;269,019;271,506;262,121;8126853943,634;0;1
15/06/2019;XRP;0,406;0,410;0,413;0,403;1344741902,531;0;1
14/06/2019;ADA;0,090;0,091;0,091;0,086;205015950,263;0;1
14/06/2019;Apple;47,886;48,185;48,397;47,575;75045880,000;1;1
14/06/2019;BTC;8230,899;8693,833;8710,636;8183,393;19831162905,969;0;1
14/06/2019;ETH;256,180;264,087;265,371;254,147;8676891266,978;0;1
14/06/2019;Facebook;180,510;181,330;181,840;180,000;16773690,000;1;1
14/06/2019;Google;1089,740;1086,300;1094,760;1081,475;1229304,000;1;1
14/06/2019;Microsoft;132,260;132,450;133,790;131,640;17821700,000;1;1
14/06/2019;Tesla;42,250;42,984;43,330;42,080;37167010,000;1;1
14/06/2019;XRP;0,401;0,406;0,408;0,394;1262403986,894;0;1
13/06/2019;ADA;0,096;0,090;0,097;0,089;228176588,024;0;1
13/06/2019;Apple;48,675;48,538;49,198;48,400;86698520,000;1;1
13/06/2019;BTC;8145,545;8230,924;8311,567;8087,061;18669407147,434;0;1
13/06/2019;ETH;260,914;256,169;262,163;255,596;8442077836,332;0;1
13/06/2019;Facebook;175,530;177,470;178,030;174,606;12253570,000;1;1
13/06/2019;Google;1084,710;1091,010;1096,590;1082,570;1040661,000;1;1
13/06/2019;Microsoft;131,980;132,320;132,670;131,560;17200850,000;1;1
13/06/2019;Tesla;42,076;42,782;42,980;41,502;40841300,000;1;1
13/06/2019;XRP;0,402;0,401;0,407;0,399;1209093570,539;0;1
12/06/2019;ADA;0,088;0,097;0,097;0,086;247353617,877;0;1
12/06/2019;Apple;48,488;48,548;48,993;48,346;73012760,000;1;1
12/06/2019;BTC;7925,434;8145,857;8196,648;7862,360;19034432883,383;0;1
12/06/2019;ETH;245,925;260,903;261,018;244,491;8645598617,642;0;1
12/06/2019;Facebook;178,380;175,040;179,270;172,880;17699810,000;1;1
12/06/2019;Google;1079,950;1079,100;1082,520;1069,600;1183650,000;1;1
12/06/2019;Microsoft;150,990;151,750;151,870;150,270;16410400,000;1;1
12/06/2019;Tesla;44,590;41,852;44,676;41,800;75987700,000;1;1
12/06/2019;XRP;0,394;0,402;0,403;0,391;1221700742,796;0;1
11/06/2019;ADA;0,086;0,088;0,089;0,083;152723260,304;0;1
11/06/2019;Apple;48,715;48,703;49,000;48,400;107731520,000;1;1
11/06/2019;BTC;8004,244;7927,714;8026,394;7772,804;17107279931,986;0;1
11/06/2019;ETH;247,862;245,782;248,663;239,825;7382269700,386;0;1
11/06/2019;Facebook;178,480;178,100;179,980;176,790;15266640,000;1;1
11/06/2019;Google;1096,990;1081,040;1104,005;1079,570;1675817,000;1;1
11/06/2019;Microsoft;144,370;144,060;144,520;143,200;16575800,000;1;1
11/06/2019;Tesla;43,829;43,420;44,180;42,700;58267700,000;1;1
11/06/2019;XRP;0,401;0,394;0,402;0,387;1186383475,910;0;1
10/06/2019;ADA;0,079;0,086;0,086;0,078;139307413,334;0;1
10/06/2019;Apple;47,953;48,145;48,843;47,905;104883400,000;1;1
10/06/2019;BTC;7692,285;8000,330;8031,910;7586,731;18689275117,474;0;1
10/06/2019;ETH;232,830;247,520;247,662;229,342;8141159847,923;0;1
10/06/2019;Facebook;174,750;174,820;177,860;173,800;14767920,000;1;1
10/06/2019;Google;1077,000;1082,760;1094,840;1075,282;1425464,000;1;1
10/06/2019;Tesla;42,050;42,576;43,388;41,802;52925200,000;1;1
10/06/2019;XRP;0,388;0,400;0,405;0,384;1477656039,298;0;1
09/06/2019;ADA;0,084;0,079;0,084;0,078;122067718,344;0;1
09/06/2019;BTC;7949,675;7688,077;7975,974;7583,220;16610726547,048;0;1
09/06/2019;ETH;245,540;233,087;245,973;229,257;7566421455,562;0;1
09/06/2019;Microsoft;140,030;139,100;140,180;138,200;20824500,000;1;1
09/06/2019;XRP;0,413;0,388;0,414;0,380;1575002838,038;0;1
08/06/2019;ADA;0,086;0,084;0,087;0,082;126559141,880;0;1
08/06/2019;BTC;8036,775;7954,128;8076,891;7837,611;16522722809,905;0;1
08/06/2019;ETH;251,249;245,738;252,377;243,229;7225996863,200;0;1
08/06/2019;Microsoft;133,800;134,690;135,680;133,210;32696650,000;1;1
08/06/2019;XRP;0,423;0,412;0,425;0,408;1244578043,815;0;1
07/06/2019;ADA;0,083;0,086;0,088;0,083;139056742,531;0;1
07/06/2019;Apple;46,628;47,538;47,980;46,443;122737560,000;1;1
07/06/2019;BTC;7826,901;8043,951;8126,153;7788,373;19141423230,791;0;1
07/06/2019;ETH;249,335;250,930;254,352;246,598;8379534527,806;0;1
07/06/2019;Facebook;170,170;173,350;173,870;168,840;16917340,000;1;1
07/06/2019;Google;1054,280;1068,370;1073,430;1051,150;2191357,000;1;1
07/06/2019;Tesla;41,000;40,900;42,169;40,700;80017650,000;1;1
07/06/2019;XRP;0,420;0,423;0,431;0,416;1659632775,222;0;1
06/06/2019;ADA;0,083;0,083;0,084;0,079;154264120,644;0;1
06/06/2019;Apple;45,770;46,305;46,368;45,537;90105240,000;1;1
06/06/2019;BTC;7819,633;7822,023;7937,341;7571,471;19474611077,369;0;1
06/06/2019;ETH;246,925;249,474;249,945;238,501;8265146806,319;0;1
06/06/2019;Facebook;168,300;168,330;169,700;167,230;12446350,000;1;1
06/06/2019;Google;1046,210;1047,760;1050,000;1035,510;1451026,000;1;1
06/06/2019;Microsoft;126,440;127,820;127,970;125,600;21458960,000;1;1
06/06/2019;Tesla;40,888;41,190;42,200;40,360;101210750,000;1;1
06/06/2019;XRP;0,402;0,420;0,421;0,395;2014934546,291;0;1
05/06/2019;ADA;0,083;0,083;0,085;0,080;118371207,399;0;1
05/06/2019;Apple;46,070;45,635;46,248;45,285;119093720,000;1;1
05/06/2019;BTC;7704,343;7824,232;7901,849;7668,669;21760923463,030;0;1
05/06/2019;ETH;241,497;247,051;248,138;239,983;8548917061,982;0;1
05/06/2019;Facebook;167,480;168,170;168,720;164,630;19758320,000;1;1
05/06/2019;Google;1055,000;1044,640;1056,810;1033,000;2349436,000;1;1
05/06/2019;Microsoft;126,390;128,150;128,560;126,110;24239460,000;1;1
05/06/2019;Tesla;39,736;39,318;40,256;38,370;67553800,000;1;1
05/06/2019;XRP;0,400;0,403;0,407;0,393;1768216478,837;0;1
04/06/2019;ADA;0,088;0,082;0,088;0,080;184181601,530;0;1
04/06/2019;Apple;43,860;44,910;44,958;43,630;123871840,000;1;1
04/06/2019;BTC;8210,986;7707,771;8210,986;7564,489;24609731548,790;0;1
04/06/2019;ETH;252,512;241,339;252,512;236,127;10132549746,678;0;1
04/06/2019;Facebook;163,710;167,500;168,280;160,840;46044260,000;1;1
04/06/2019;Google;1044,490;1054,490;1058,437;1036,030;3025564,000;1;1
04/06/2019;Tesla;36,220;38,720;38,796;35,922;69037600,000;1;1
04/06/2019;XRP;0,425;0,401;0,425;0,391;2537240037,547;0;1
03/06/2019;ADA;0,097;0,089;0,098;0,088;227861801,343;0;1
03/06/2019;Apple;43,900;43,325;44,480;42,568;161584280,000;1;1
03/06/2019;BTC;8741,747;8208,995;8743,500;8204,186;22004511436,012;0;1
03/06/2019;ETH;270,089;252,608;270,334;251,262;9375712916,609;0;1
03/06/2019;Facebook;175,000;164,150;175,050;161,010;56059610,000;1;1
03/06/2019;Google;1066,930;1038,740;1067,000;1027,030;4844480,000;1;1
03/06/2019;Microsoft;111,870;111,750;112,660;111,430;17651130,000;1;1
03/06/2019;Tesla;37,102;35,794;37,336;35,398;65322050,000;1;1
03/06/2019;XRP;0,445;0,426;0,460;0,425;2544969218,276;0;1
02/06/2019;ADA;0,091;0,097;0,098;0,091;187162218,096;0;1
02/06/2019;BTC;8565,473;8742,958;8809,304;8561,235;20266216022,164;0;1
02/06/2019;ETH;265,513;270,226;272,807;265,042;8744111713,265;0;1
02/06/2019;Microsoft;107,000;106,030;107,000;105,530;20577980,000;1;1
02/06/2019;XRP;0,431;0,445;0,446;0,430;1595105831,871;0;1
01/06/2019;ADA;0,089;0,091;0,093;0,086;151835927,512;0;1
01/06/2019;BTC;8573,840;8564,016;8625,600;8481,578;22488303543,947;0;1
01/06/2019;ETH;268,433;265,391;273,558;263,525;9942869851,900;0;1
01/06/2019;XRP;0,439;0,431;0,441;0,424;1740720642,402;0;1
31/05/2019;ADA;0,085;0,089;0,090;0,082;136542078,611;0;1
31/05/2019;Apple;44,058;43,768;44,498;43,748;108174320,000;1;1
31/05/2019;BTC;8320,286;8574,502;8586,659;8172,551;25365190957,390;0;1
31/05/2019;ETH;256,015;268,114;268,660;249,112;11255023514,710;0;1
31/05/2019;Facebook;180,280;177,470;180,540;177,160;15226540,000;1;1
31/05/2019;Google;1105,640;1106,500;1113,403;1103,350;1579481,000;1;1
31/05/2019;Microsoft;124,230;123,680;124,615;123,320;26646770,000;1;1
31/05/2019;Tesla;37,020;37,032;37,984;36,820;52033650,000;1;1
31/05/2019;XRP;0,422;0,439;0,440;0,413;2225730799,021;0;1
30/05/2019;ADA;0,091;0,085;0,097;0,082;232348614,584;0;1
30/05/2019;Apple;44,488;44,575;44,808;44,168;84873640,000;1;1
30/05/2019;BTC;8661,761;8319,472;9008,315;8221,273;29246528551,201;0;1
30/05/2019;ETH;269,552;255,859;287,202;247,349;13604268584,364;0;1
30/05/2019;Facebook;183,080;183,010;183,480;180,890;8581544,000;1;1
30/05/2019;Google;1120,150;1121,410;1126,795;1115,900;904419,000;1;1
30/05/2019;Microsoft;125,260;125,730;125,760;124,780;16829610,000;1;1
30/05/2019;Tesla;37,750;37,644;38,451;37,404;39632375,000;1;1
30/05/2019;XRP;0,444;0,422;0,469;0,414;3527827314,742;0;1
29/05/2019;ADA;0,093;0,091;0,094;0,086;154832177,107;0;1
29/05/2019;Apple;44,105;44,345;44,838;44,000;113924680,000;1;1
29/05/2019;BTC;8718,591;8659,488;8755,852;8482,729;23473479966,111;0;1
29/05/2019;ETH;271,779;269,456;273,756;263,091;9819132174,365;0;1
29/05/2019;Facebook;183,500;182,190;184,560;181,350;12797690,000;1;1
29/05/2019;Google;1132,700;1119,940;1135,000;1111,950;1811510,000;1;1
29/05/2019;Microsoft;125,380;124,940;125,390;124,040;22763140,000;1;1
29/05/2019;Tesla;37,420;37,972;38,478;37,008;59843200,000;1;1
29/05/2019;XRP;0,447;0,444;0,453;0,424;2538438749,022;0;1
28/05/2019;ADA;0,092;0,093;0,093;0,088;180587854,649;0;1
28/05/2019;Apple;44,730;44,558;45,148;44,478;111792640,000;1;1
28/05/2019;BTC;8802,758;8719,962;8807,016;8634,721;24226919266,664;0;1
28/05/2019;ETH;272,590;271,769;274,321;267,514;10362846898,438;0;1
28/05/2019;Facebook;181,540;184,310;184,712;181,454;14843310,000;1;1
28/05/2019;Google;1141,480;1139,560;1156,490;1138,670;1047554,000;1;1
28/05/2019;Microsoft;126,980;126,160;128,000;126,050;23128360,000;1;1
28/05/2019;Tesla;38,240;37,740;39,000;37,570;51564500,000;1;1
28/05/2019;XRP;0,434;0,447;0,454;0,421;3193961851,164;0;1
27/05/2019;ADA;0,086;0,092;0,093;0,085;171736300,252;0;1
27/05/2019;BTC;8674,072;8805,778;8907,174;8668,705;27949839563,938;0;1
27/05/2019;ETH;267,142;272,863;278,507;265,445;12074664735,617;0;1
27/05/2019;XRP;0,408;0,434;0,440;0,407;2736949591,318;0;1
26/05/2019;ADA;0,081;0,086;0,087;0,079;111190328,721;0;1
26/05/2019;BTC;8055,206;8673,216;8687,521;7924,670;26677970091,498;0;1
26/05/2019;ETH;251,725;267,070;269,167;247,245;9664267730,900;0;1
26/05/2019;XRP;0,387;0,408;0,410;0,379;1848938650,064;0;1
25/05/2019;ADA;0,081;0,081;0,083;0,080;62522128,195;0;1
25/05/2019;BTC;7991,885;8052,544;8117,926;7965,976;22256813106,572;0;1
25/05/2019;ETH;249,694;251,760;257,357;249,089;8924985384,712;0;1
25/05/2019;XRP;0,385;0,387;0,394;0,383;1363572842,893;0;1
24/05/2019;ADA;0,081;0,081;0,083;0,078;106320607,734;0;1
24/05/2019;Apple;45,050;44,743;45,535;44,655;94858760,000;1;1
24/05/2019;BTC;7881,695;7987,372;8140,720;7824,449;25919126990,993;0;1
24/05/2019;ETH;245,987;249,485;255,259;243,240;9929433205,982;0;1
24/05/2019;Facebook;182,330;181,060;183,630;180,830;8807701,000;1;1
24/05/2019;Google;1152,000;1138,610;1154,360;1136,710;927651,000;1;1
24/05/2019;Microsoft;126,910;126,240;127,415;125,970;14123360,000;1;1
24/05/2019;Tesla;39,966;38,126;39,996;37,750;70682850,000;1;1
24/05/2019;XRP;0,381;0,385;0,393;0,375;1872678191,540;0;1
23/05/2019;ADA;0,078;0,081;0,081;0,074;101768393,249;0;1
23/05/2019;Apple;44,950;44,915;45,135;44,453;146118960,000;1;1
23/05/2019;BTC;7677,269;7881,847;7943,791;7533,197;24457107820,103;0;1
23/05/2019;ETH;244,665;245,966;247,617;233,793;10671663487,348;0;1
23/05/2019;Facebook;182,420;180,870;183,900;179,670;12768840,000;1;1
23/05/2019;Google;1146,070;1145,340;1150,050;1133,160;1260657,000;1;1
23/05/2019;Microsoft;126,200;126,180;126,290;124,740;23603810,000;1;1
23/05/2019;Tesla;38,868;39,098;39,893;37,244;132735700,000;1;1
23/05/2019;XRP;0,377;0,381;0,383;0,367;1595345470,927;0;1
22/05/2019;ADA;0,085;0,078;0,085;0,078;130856368,466;0;1
22/05/2019;Apple;46,165;45,695;46,428;45,638;118994240,000;1;1
22/05/2019;BTC;7956,292;7680,067;7997,612;7615,987;24719473174,969;0;1
22/05/2019;ETH;254,995;244,699;258,802;242,730;9818257462,677;0;1
22/05/2019;Facebook;184,730;185,320;186,740;183,610;9213801,000;1;1
22/05/2019;Google;1151,250;1155,850;1163,780;1151,000;941279,000;1;1
22/05/2019;Microsoft;126,620;127,670;128,240;126,520;15396490,000;1;1
22/05/2019;Tesla;39,820;38,546;40,788;38,356;93425950,000;1;1
22/05/2019;XRP;0,397;0,377;0,407;0,374;2028827459,632;0;1
21/05/2019;ADA;0,085;0,085;0,086;0,082;97465476,886;0;1
21/05/2019;Apple;46,305;46,650;47,000;46,175;113459400,000;1;1
21/05/2019;BTC;7977,969;7963,328;8062,168;7843,340;25127245056,398;0;1
21/05/2019;ETH;251,648;255,216;262,108;248,196;11545049593,479;0;1
21/05/2019;Facebook;184,570;184,820;185,700;183,885;7502820,000;1;1
21/05/2019;Google;1154,480;1154,440;1158,000;1143,310;1028248,000;1;1
21/05/2019;Microsoft;127,430;126,900;127,527;126,580;15293260,000;1;1
21/05/2019;Tesla;39,552;41,016;41,480;39,208;90019500,000;1;1
21/05/2019;XRP;0,398;0,398;0,403;0,389;1811582121,511;0;1
20/05/2019;ADA;0,087;0,085;0,087;0,080;133738559,255;0;1
20/05/2019;Apple;45,880;45,773;46,087;45,071;154449160,000;1;1
20/05/2019;BTC;8196,924;7978,309;8200,968;7678,782;23843404339,512;0;1
20/05/2019;ETH;261,267;251,864;261,551;241,804;10834541285,013;0;1
20/05/2019;Facebook;181,880;182,720;184,230;181,370;10351980,000;1;1
20/05/2019;Google;1153,000;1144,660;1153,000;1138,135;1530126,000;1;1
20/05/2019;Microsoft;126,520;126,220;127,589;125,761;23706930,000;1;1
20/05/2019;Tesla;40,560;41,072;41,200;39,050;102631000,000;1;1
20/05/2019;XRP;0,417;0,398;0,417;0,385;2258366889,329;0;1
19/05/2019;ADA;0,079;0,087;0,088;0,079;145752504,079;0;1
19/05/2019;BTC;7267,963;8197,690;8261,941;7267,963;25902422039,648;0;1
19/05/2019;ETH;234,449;261,292;263,741;233,759;12049250893,842;0;1
19/05/2019;XRP;0,373;0,418;0,423;0,371;2803922255,255;0;1
18/05/2019;ADA;0,083;0,079;0,085;0,079;116482954,678;0;1
18/05/2019;BTC;7341,664;7271,208;7447,272;7251,505;21354286561,986;0;1
18/05/2019;ETH;243,911;234,595;246,363;233,100;10933142646,381;0;1
18/05/2019;XRP;0,389;0,373;0,392;0,368;1866646601,380;0;1
17/05/2019;ADA;0,088;0,083;0,091;0,077;208531469,538;0;1
17/05/2019;Apple;46,733;47,250;47,725;46,690;131516360,000;1;1
17/05/2019;BTC;7886,926;7343,896;7929,146;7038,125;30066644905,130;0;1
17/05/2019;ETH;263,848;243,765;266,980;227,767;16037551694,039;0;1
17/05/2019;Facebook;184,840;185,300;187,580;184,280;10485370,000;1;1
17/05/2019;Google;1175,830;1168,780;1186,290;1166,420;1268050,000;1;1
17/05/2019;Microsoft;128,305;128,070;130,460;127,920;25770540,000;1;1
17/05/2019;Tesla;44,392;42,206;44,448;41,784;88933350,000;1;1
17/05/2019;XRP;0,420;0,386;0,424;0,366;3644156225,243;0;1
16/05/2019;ADA;0,094;0,088;0,100;0,084;270983571,997;0;1
16/05/2019;Apple;47,478;47,520;48,117;47,210;132125440,000;1;1
16/05/2019;BTC;8194,501;7884,909;8320,824;7729,608;33167197581,021;0;1
16/05/2019;ETH;246,942;264,010;275,394;245,795;18661465872,830;0;1
16/05/2019;Facebook;185,050;186,990;188,575;185,050;12953110,000;1;1
16/05/2019;Google;1171,840;1184,500;1194,160;1168,450;1765388,000;1;1
16/05/2019;Microsoft;126,750;128,930;129,380;126,460;30112220,000;1;1
16/05/2019;Tesla;45,898;45,666;46,200;45,300;37416365,000;1;1
16/05/2019;XRP;0,456;0,420;0,475;0,401;4730708974,876;0;1
15/05/2019;ADA;0,085;0,094;0,095;0,084;207490352,098;0;1
15/05/2019;Apple;46,568;47,730;47,938;46,505;106178880,000;1;1
15/05/2019;BTC;7989,375;8205,167;8216,424;7899,107;28344112919,571;0;1
15/05/2019;ETH;217,010;247,153;247,447;216,822;13460006533,856;0;1
15/05/2019;Facebook;180,420;186,270;187,280;180,020;16746900,000;1;1
15/05/2019;Google;1122,550;1170,800;1178,300;1121,400;2965117,000;1;1
15/05/2019;Microsoft;124,260;126,020;126,710;123,700;24722710,000;1;1
15/05/2019;Tesla;45,864;46,390;46,488;45,050;36479880,000;1;1
15/05/2019;XRP;0,409;0,456;0,461;0,407;4535603093,648;0;1
14/05/2019;ADA;0,073;0,085;0,085;0,073;192076841,056;0;1
14/05/2019;Apple;46,603;47,165;47,425;46,353;146118720,000;1;1
14/05/2019;BTC;7807,884;7994,416;8268,713;7696,391;32031452226,817;0;1
14/05/2019;ETH;196,738;217,149;217,875;196,055;12751049754,868;0;1
14/05/2019;Facebook;182,520;180,730;183,490;178,100;17628140,000;1;1
14/05/2019;Google;1142,320;1124,860;1144,865;1123,530;2019550,000;1;1
